pdb_id	-logAffi	mw	logp	rotb	hbd	hba	q	HA
5m6h	6.82	493.6520000000006	-0.6255999999999933	5.0	2.0	4.0	2.0	36.0
5nf5	6.82	199.14200000000002	-5.197199999999998	2.0	1.0	6.0	-1.0	14.0
5qc4	6.82	652.8040000000004	2.614700000000001	9.0	3.0	7.0	1.0	45.0
5tjx	6.82	527.6290000000006	3.8895200000000036	2.0	2.0	9.0	0.0	39.0
5vcv	6.82	489.02500000000055	1.8964400000000008	7.0	4.0	8.0	1.0	33.0
5w8i	6.82	322.27200000000016	1.3431	3.0	1.0	7.0	-1.0	22.0
5w9g	6.82	529.0180000000005	3.393500000000002	9.0	3.0	7.0	0.0	36.0
5wev	6.82	347.2050000000002	4.280200000000002	3.0	2.0	3.0	0.0	23.0
5ylv	6.82	282.367	2.00612	5.0	1.0	3.0	1.0	21.0
6apz	6.82	209.17699999999996	-0.9242000000000008	4.0	2.0	5.0	-1.0	15.0
6bgy	6.82	410.88100000000037	3.293700000000001	7.0	1.0	5.0	-1.0	29.0
1htf	6.83	575.7550000000003	1.5336000000000023	12.0	5.0	5.0	1.0	41.0
1tze	6.83	945.0249999999991	-4.210300000000015	26.0	9.0	12.0	0.0	66.0
2gnh	6.83	320.43800000000016	0.8895200000000008	2.0	1.0	3.0	1.0	22.0
2xnb	6.83	383.5010000000003	1.3392200000000005	4.0	2.0	7.0	1.0	27.0
3deh	6.83	175.14299999999994	0.13930000000000003	0.0	1.0	3.0	0.0	13.0
3kvx	6.83	503.5620000000006	2.4736000000000002	4.0	1.0	9.0	1.0	37.0
3zo4	6.83	349.46200000000016	1.8329000000000006	2.0	2.0	4.0	1.0	26.0
4bcq	6.83	435.51300000000043	3.0379000000000014	5.0	2.0	9.0	0.0	31.0
4o91	6.83	539.6020000000004	3.238020000000004	7.0	4.0	3.0	2.0	39.0
4u91	6.83	1193.3929999999984	-10.488099999999998	36.0	16.0	17.0	0.0	83.0
1bhx	6.84	469.61300000000045	-2.6011999999999933	9.0	5.0	5.0	1.0	31.0
1me4	6.84	460.53000000000037	2.8130000000000006	11.0	3.0	5.0	0.0	34.0
2hxq	6.84	388.5150000000002	1.7132000000000018	4.0	4.0	1.0	2.0	29.0
2y5g	6.84	465.01900000000046	1.8560000000000005	6.0	1.0	5.0	2.0	31.0
3du8	6.84	275.287	1.2405000000000002	3.0	3.0	4.0	0.0	20.0
3ewj	6.84	463.51300000000043	3.7980000000000027	6.0	1.0	5.0	-1.0	35.0
3lco	6.84	448.48300000000035	3.0295000000000014	9.0	1.0	10.0	0.0	33.0
3qio	6.84	318.3100000000002	0.7598999999999999	2.0	2.0	6.0	0.0	22.0
4kn1	6.84	438.40400000000045	-2.4252999999999973	9.0	4.0	12.0	-2.0	32.0
4l0s	6.84	247.25299999999996	3.3316800000000013	1.0	0.0	3.0	0.0	19.0
4l32	6.84	349.4100000000002	1.4304999999999999	2.0	1.0	3.0	1.0	26.0
4pul	6.84	230.23099999999997	0.4233000000000001	1.0	4.0	5.0	0.0	17.0
5cep	6.84	354.40000000000015	3.0622000000000007	4.0	2.0	4.0	1.0	25.0
5cnj	6.84	283.28900000000004	-3.988199999999998	4.0	2.0	7.0	-1.0	19.0
5ezz	6.84	429.8540000000003	4.900320000000004	5.0	1.0	5.0	0.0	30.0
5mae	6.84	370.46100000000024	0.6262000000000003	3.0	2.0	9.0	0.0	27.0
5mi3	6.84	440.1780000000001	-4.348699999999998	6.0	4.0	15.0	-3.0	28.0
5uis	6.84	330.4080000000001	1.2254999999999998	5.0	2.0	4.0	1.0	24.0
6csr	6.84	137.13799999999998	0.8056000000000001	1.0	2.0	2.0	0.0	10.0
6fr0	6.84	474.51300000000043	5.550220000000006	8.0	1.0	7.0	0.0	35.0
6fyp	6.84	348.76900000000023	3.5435000000000016	3.0	1.0	5.0	-1.0	25.0
1bap	6.85	150.13	-2.582299999999999	0.0	4.0	5.0	0.0	10.0
1ele	6.85	427.34500000000025	2.851700000000001	6.0	3.0	3.0	0.0	29.0
1g30	6.85	526.6210000000004	2.0604000000000013	11.0	3.0	8.0	1.0	39.0
1h3b	6.85	460.46100000000047	5.365700000000006	11.0	1.0	3.0	1.0	28.0
1lkk	6.85	669.557	-5.748100000000005	20.0	4.0	14.0	-5.0	46.0
1os5	6.85	495.68500000000057	6.950720000000008	6.0	3.0	6.0	0.0	35.0
1q72	6.85	304.366	0.45059999999999967	3.0	1.0	4.0	1.0	22.0
1qyg	6.85	289.33099999999996	-0.9724999999999968	3.0	1.0	4.0	0.0	21.0
1rv1	6.85	687.4529999999997	4.476500000000004	8.0	2.0	5.0	1.0	41.0
1sqc	6.85	230.4159999999999	4.372900000000004	11.0	1.0	1.0	1.0	16.0
1tvo	6.85	327.35100000000017	2.916800000000001	2.0	2.0	6.0	0.0	25.0
1xk9	6.85	296.3500000000001	0.7643000000000015	3.0	3.0	2.0	1.0	22.0
1xt8	6.85	121.161	-2.7234	2.0	2.0	3.0	0.0	7.0
1yw2	6.85	423.4000000000003	4.1963000000000035	7.0	1.0	8.0	0.0	31.0
2axi	6.85	209.2669999999999	-2.163199999999997	4.0	1.0	4.0	0.0	13.0
2cbr	6.85	350.43800000000016	3.6514000000000024	3.0	1.0	3.0	-1.0	26.0
2fjm	6.85	601.5459999999999	5.270700000000006	10.0	0.0	8.0	-2.0	43.0
2iw6	6.85	467.98100000000034	2.7279000000000018	10.0	3.0	7.0	1.0	33.0
2vgp	6.85	312.1920000000002	3.0088000000000017	3.0	2.0	4.0	0.0	17.0
2vto	6.85	324.31500000000017	3.0534000000000017	4.0	3.0	3.0	0.0	24.0
2vtq	6.85	350.34900000000016	0.39580000000000104	4.0	4.0	3.0	1.0	25.0
2yc3	6.85	260.684	1.6617999999999997	2.0	1.0	4.0	0.0	18.0
3emh	6.85	681.7520000000002	-8.903300000000023	21.0	10.0	10.0	0.0	48.0
3f5p	6.85	554.0960000000003	3.6726800000000024	12.0	3.0	9.0	1.0	38.0
3g42	6.85	411.4590000000003	1.1278200000000012	8.0	2.0	5.0	-1.0	29.0
3h3c	6.85	459.51800000000037	1.6245999999999998	7.0	4.0	6.0	1.0	31.0
3iet	6.85	1185.3169999999984	-10.217600000000004	34.0	12.0	20.0	-1.0	83.0
3n76	6.85	305.30600000000004	-0.845499999999999	5.0	3.0	6.0	-1.0	22.0
3pn4	6.85	385.5050000000001	1.2025	11.0	4.0	5.0	0.0	27.0
3pz3	6.85	747.8739999999993	6.292000000000008	12.0	2.0	10.0	0.0	54.0
3qo2	6.85	1521.7859999999985	-17.2882999999999	53.0	25.0	21.0	4.0	106.0
3rul	6.85	1283.144999999999	3.079899999999987	6.0	15.0	16.0	2.0	91.0
3s8o	6.85	539.4820000000005	-2.3940999999999937	12.0	5.0	9.0	-2.0	37.0
3voz	6.85	277.374	2.2615	5.0	1.0	5.0	0.0	18.0
3wcg	6.85	463.4720000000006	2.0203000000000007	18.0	0.0	7.0	-3.0	30.0
4b8p	6.85	804.0279999999998	-8.762100000000018	29.0	13.0	9.0	3.0	56.0
4d85	6.85	565.7220000000005	4.076000000000002	5.0	3.0	4.0	1.0	39.0
4g16	6.85	395.3440000000003	5.384280000000003	4.0	2.0	5.0	0.0	29.0
4gye	6.85	867.0819999999993	-5.1777000000000255	29.0	9.0	9.0	1.0	62.0
4hki	6.85	222.24299999999997	3.4600000000000017	1.0	0.0	2.0	0.0	17.0
4k3h	6.85	346.47400000000016	4.704400000000004	5.0	1.0	3.0	0.0	26.0
4nzm	6.85	689.9710000000003	-11.105000000000008	13.0	0.0	25.0	-12.0	39.0
4ool	6.85	540.4670000000003	-4.179499999999993	14.0	5.0	16.0	-2.0	37.0
4qtn	6.85	256.258	-1.9859999999999973	3.0	4.0	6.0	0.0	18.0
4tkg	6.85	432.45500000000044	2.1234	4.0	1.0	4.0	0.0	32.0
4w9q	6.85	569.5070000000004	4.645800000000004	9.0	0.0	6.0	0.0	37.0
4x9w	6.85	889.064999999999	2.122600000000008	20.0	6.0	11.0	-1.0	62.0
4ybm	6.85	575.643	5.066300000000005	10.0	1.0	9.0	0.0	41.0
5d7c	6.85	358.40500000000026	3.6239000000000017	4.0	2.0	5.0	0.0	27.0
5div	6.85	529.6780000000006	3.671700000000002	9.0	2.0	6.0	0.0	38.0
5f1v	6.85	320.4340000000001	-5.947799999999998	13.0	4.0	4.0	2.0	22.0
5g1c	6.85	299.3340000000001	2.9709400000000006	4.0	2.0	6.0	0.0	22.0
5ie1	6.85	389.5430000000003	5.277420000000005	6.0	2.0	3.0	0.0	29.0
5j64	6.85	287.25000000000006	1.7778999999999996	2.0	3.0	5.0	0.0	21.0
5teg	6.85	1081.3839999999984	-11.967899999999942	39.0	19.0	10.0	4.0	76.0
5tz3	6.85	386.45900000000034	3.4410200000000017	3.0	1.0	6.0	0.0	29.0
6d5e	6.85	473.04000000000053	2.088040000000002	5.0	2.0	4.0	2.0	33.0
6eox	6.85	381.42900000000026	2.487400000000001	6.0	0.0	5.0	-1.0	27.0
6fnj	6.85	503.4880000000004	5.748420000000004	5.0	2.0	7.0	0.0	37.0
6fqo	6.85	460.4860000000004	5.067320000000005	7.0	1.0	7.0	0.0	34.0
6iiv	6.85	352.8190000000003	1.1533999999999995	7.0	1.0	4.0	-1.0	23.0
2vd1	6.86	343.3590000000002	3.0703200000000015	4.0	2.0	6.0	-1.0	24.0
3aid	6.86	504.65100000000035	4.475100000000004	10.0	3.0	4.0	1.0	37.0
3pyy	6.86	336.3260000000002	2.5589000000000004	3.0	2.0	4.0	0.0	25.0
5dx4	6.86	461.3370000000003	4.3918000000000035	5.0	1.0	4.0	0.0	28.0
5f3e	6.86	285.3310000000001	-0.8091999999999984	4.0	2.0	5.0	1.0	21.0
5fh7	6.86	273.72300000000007	1.5196	1.0	0.0	4.0	0.0	19.0
5mzg	6.86	295.17300000000006	3.606900000000002	3.0	2.0	4.0	0.0	19.0
5y3o	6.86	318.76800000000014	2.1306399999999996	3.0	1.0	7.0	0.0	22.0
6ee3	6.86	458.4800000000003	4.505900000000004	5.0	3.0	3.0	0.0	33.0
1cgl	6.87	626.7750000000004	-1.8416999999999892	18.0	5.0	7.0	1.0	45.0
2zcr	6.87	423.44700000000034	2.8039000000000014	10.0	0.0	6.0	-3.0	28.0
3c94	6.87	489.5490000000005	-3.263799999999992	12.0	3.0	7.0	-1.0	35.0
3mo5	6.87	548.8210000000007	-0.7526999999999944	19.0	6.0	6.0	4.0	39.0
3qin	6.87	354.13600000000025	0.6131999999999992	4.0	2.0	7.0	-1.0	21.0
3tmk	6.87	886.3159999999996	-5.023679999999994	16.0	5.0	29.0	-5.0	55.0
4mhz	6.87	320.41800000000023	2.4975000000000005	7.0	2.0	5.0	0.0	22.0
4re4	6.87	148.18200000000002	-3.1062999999999965	1.0	4.0	3.0	1.0	10.0
4rvr	6.87	371.45800000000025	4.001200000000003	6.0	0.0	5.0	0.0	26.0
4x1s	6.87	1059.234999999999	-4.394100000000014	8.0	12.0	16.0	0.0	73.0
5j0d	6.87	482.60100000000057	1.9087000000000014	6.0	2.0	5.0	1.0	35.0
5nih	6.87	212.185	-5.281999999999997	2.0	1.0	6.0	-1.0	15.0
5vr8	6.87	534.2600000000003	-5.418599999999993	8.0	6.0	17.0	-2.0	34.0
6cis	6.87	654.8600000000004	2.6959000000000035	7.0	3.0	7.0	2.0	48.0
6gl9	6.87	367.4560000000002	5.621580000000004	3.0	1.0	4.0	0.0	28.0
1i3z	6.88	1229.3139999999985	-8.755400000000003	40.0	15.0	19.0	-1.0	85.0
1xka	6.88	388.47100000000034	0.9388000000000016	9.0	3.0	4.0	0.0	29.0
2c6n	6.88	403.4790000000004	-3.401199999999993	12.0	2.0	5.0	0.0	29.0
3oe5	6.88	449.44100000000026	0.9259999999999997	7.0	5.0	10.0	0.0	31.0
3u3u	6.88	319.4650000000001	3.852800000000003	14.0	1.0	3.0	-1.0	23.0
4bco	6.88	462.5830000000005	3.624100000000002	5.0	2.0	9.0	0.0	33.0
4j4n	6.88	312.39800000000014	3.251100000000002	5.0	2.0	4.0	0.0	22.0
4k43	6.88	533.7060000000004	5.024900000000004	16.0	0.0	7.0	0.0	38.0
4n4s	6.88	424.5080000000003	5.092020000000004	5.0	1.0	7.0	0.0	32.0
4ui3	6.88	290.2440000000001	3.608900000000002	1.0	1.0	2.0	0.0	21.0
4uvc	6.88	995.8569999999995	-1.2149599999999878	18.0	8.0	22.0	-1.0	69.0
4wvl	6.88	654.8370000000003	1.576300000000003	15.0	7.0	10.0	1.0	47.0
5tci	6.88	283.32599999999996	1.4063799999999997	3.0	2.0	2.0	1.0	21.0
5xgl	6.88	1678.9019999999994	-12.020599999999957	18.0	19.0	28.0	-1.0	114.0
5z99	6.88	308.263	-5.206499999999994	5.0	6.0	9.0	-1.0	21.0
6el5	6.88	433.87100000000044	3.2310000000000016	8.0	1.0	8.0	0.0	30.0
1b3f	6.89	413.52300000000037	-4.893399999999999	15.0	6.0	5.0	2.0	29.0
1fh8	6.89	250.271	-3.8613999999999944	2.0	5.0	6.0	1.0	17.0
1jev	6.89	462.5950000000005	-3.1351999999999993	15.0	6.0	4.0	2.0	33.0
1qhr	6.89	229.34399999999997	-0.5673999999999992	7.0	4.0	2.0	1.0	16.0
1sb1	6.89	573.7850000000008	3.1484000000000014	9.0	3.0	7.0	0.0	39.0
1uz1	6.89	161.157	-2.5534999999999988	1.0	4.0	4.0	0.0	11.0
1v0p	6.89	431.9040000000003	2.5965	8.0	3.0	9.0	-1.0	30.0
1vr1	6.89	1278.3129999999983	-10.24020000000001	40.0	10.0	22.0	-5.0	91.0
1wqv	6.89	488.6560000000004	-1.9160999999999924	14.0	6.0	6.0	1.0	32.0
2bfq	6.89	557.3020000000004	-4.546699999999994	9.0	6.0	19.0	-2.0	36.0
2dri	6.89	150.13	-2.582299999999999	0.0	4.0	5.0	0.0	10.0
2e92	6.89	318.1180000000001	-2.6496999999999975	4.0	1.0	9.0	-4.0	20.0
2f34	6.89	352.3480000000001	-3.8478799999999964	6.0	1.0	9.0	-1.0	24.0
2gvz	6.89	638.316	-2.4249999999999963	10.0	2.0	20.0	-4.0	41.0
2iu0	6.89	188.168	-1.1902000000000001	0.0	3.0	4.0	0.0	12.0
2jnp	6.89	316.3790000000001	0.8473000000000002	7.0	2.0	5.0	0.0	21.0
2r3w	6.89	592.7670000000002	2.247200000000002	10.0	3.0	6.0	1.0	41.0
2vk2	6.89	176.124	-0.01139999999999991	1.0	5.0	6.0	0.0	12.0
2wks	6.89	349.3840000000001	0.21671999999999958	4.0	3.0	7.0	-1.0	24.0
2x38	6.89	397.44200000000035	2.7727400000000006	3.0	1.0	8.0	0.0	30.0
2xu5	6.89	514.0470000000005	3.4217900000000023	7.0	2.0	5.0	0.0	35.0
2y57	6.89	336.45500000000004	2.6644000000000005	5.0	1.0	2.0	1.0	25.0
2yiu	6.89	514.6590000000003	6.137620000000006	13.0	1.0	7.0	0.0	37.0
2ym7	6.89	311.37300000000005	0.2671799999999991	5.0	3.0	7.0	1.0	23.0
2yol	6.89	616.6590000000006	-1.3316999999999983	17.0	8.0	3.0	3.0	41.0
3f0r	6.89	302.3740000000001	2.579300000000001	6.0	2.0	4.0	0.0	22.0
3fvg	6.89	258.25	-3.806499999999997	4.0	1.0	6.0	-1.0	18.0
3hu1	6.89	520.2260000000003	-2.5874999999999986	8.0	4.0	17.0	-3.0	31.0
3hu3	6.89	520.2260000000003	-2.5874999999999986	8.0	4.0	17.0	-3.0	31.0
3jya	6.89	271.12800000000004	3.4446000000000003	0.0	1.0	3.0	0.0	16.0
3kvw	6.89	401.1960000000003	2.1789999999999994	3.0	4.0	5.0	-1.0	25.0
3ljt	6.89	474.51300000000043	2.9110000000000014	7.0	4.0	6.0	0.0	35.0
3psl	6.89	473.53100000000046	-6.359700000000004	14.0	8.0	7.0	0.0	33.0
3py0	6.89	241.24999999999997	1.9109999999999994	2.0	2.0	3.0	0.0	18.0
3py1	6.89	241.24999999999997	1.9109999999999994	2.0	2.0	3.0	0.0	18.0
3qip	6.89	360.3490000000002	1.9903999999999993	4.0	3.0	6.0	-1.0	27.0
3r4n	6.89	345.75200000000024	4.408920000000003	5.0	1.0	4.0	0.0	23.0
3rak	6.89	376.4630000000002	2.1980000000000004	5.0	4.0	7.0	0.0	25.0
3vsw	6.89	551.7290000000006	-1.4051999999999911	16.0	5.0	6.0	2.0	39.0
3zrk	6.89	212.20799999999997	2.1830999999999996	1.0	1.0	3.0	0.0	16.0
3zrm	6.89	320.37300000000016	4.024200000000002	2.0	2.0	4.0	0.0	23.0
4al4	6.89	512.5440000000006	-0.029979999999996787	12.0	3.0	9.0	-2.0	36.0
4awk	6.89	476.9580000000005	1.7728999999999993	9.0	0.0	6.0	-1.0	32.0
4bo4	6.89	282.343	3.6799000000000026	2.0	1.0	2.0	0.0	21.0
4dvf	6.89	1002.2449999999993	4.41420000000001	25.0	6.0	11.0	0.0	71.0
4g4p	6.89	146.14600000000002	-3.387699999999999	4.0	2.0	3.0	0.0	10.0
4hn2	6.89	689.9710000000003	-11.105000000000008	13.0	0.0	25.0	-12.0	39.0
4o76	6.89	510.68800000000044	2.683720000000002	7.0	4.0	7.0	1.0	36.0
4op1	6.89	463.89000000000027	4.043300000000003	4.0	2.0	7.0	0.0	29.0
4x8v	6.89	664.7810000000001	4.867000000000004	10.0	3.0	9.0	0.0	47.0
4yik	6.89	498.2770000000002	-2.151899999999996	5.0	1.0	12.0	-4.0	33.0
4yw7	6.89	1149.0879999999993	-10.805800000000017	21.0	17.0	36.0	0.0	80.0
4zuq	6.89	147.19799999999998	-0.7059000000000011	5.0	3.0	2.0	1.0	10.0
5ee8	6.89	277.285	-0.45680000000000054	5.0	0.0	7.0	-1.0	19.0
5ewj	6.89	326.46000000000004	2.3517	5.0	3.0	2.0	1.0	24.0
5f67	6.89	1864.162	-15.733499999999887	59.0	28.0	26.0	2.0	130.0
5h4j	6.89	451.54500000000047	1.9027999999999987	11.0	2.0	7.0	0.0	31.0
5he2	6.89	558.5700000000004	3.9158000000000044	8.0	5.0	6.0	0.0	41.0
5hfu	6.89	523.5670000000003	0.74118	7.0	5.0	8.0	0.0	37.0
5j5r	6.89	387.50500000000034	2.6480000000000006	3.0	0.0	4.0	0.0	27.0
5jic	6.89	396.37700000000035	-1.3419999999999956	14.0	3.0	8.0	-2.0	26.0
5kj0	6.89	536.7010000000006	2.1640000000000015	7.0	2.0	7.0	1.0	39.0
5l2m	6.89	367.44500000000016	4.409560000000004	3.0	0.0	4.0	0.0	27.0
5x9p	6.89	390.7630000000004	1.7133	7.0	4.0	7.0	-1.0	27.0
5yg2	6.89	466.5370000000005	2.6321000000000003	6.0	2.0	7.0	-1.0	34.0
6glb	6.89	359.4330000000001	5.133980000000005	4.0	1.0	5.0	0.0	27.0
1k1l	6.9	467.5950000000004	-1.4005999999999947	7.0	4.0	3.0	2.0	33.0
2hwo	6.9	292.34200000000004	3.7219000000000024	4.0	2.0	4.0	0.0	22.0
2p3g	6.9	307.3280000000001	3.168700000000002	2.0	2.0	2.0	0.0	23.0
2w6n	6.9	307.35300000000007	3.099400000000002	5.0	1.0	4.0	0.0	23.0
3cow	6.9	460.4690000000003	-2.187699999999994	6.0	5.0	13.0	0.0	31.0
3dy6	6.9	435.48100000000034	2.0494	5.0	1.0	5.0	-1.0	31.0
3gbb	6.9	258.25	-3.806499999999997	4.0	1.0	6.0	-1.0	18.0
3qo3	6.9	503.1500000000002	-4.156999999999998	8.0	3.0	18.0	-4.0	31.0
3uyr	6.9	985.0869999999985	-6.4245000000000205	27.0	8.0	15.0	-2.0	69.0
4fz6	6.9	370.46000000000026	4.523600000000003	4.0	1.0	6.0	0.0	28.0
4j4o	6.9	312.39800000000014	3.251100000000002	5.0	2.0	4.0	0.0	22.0
4rh5	6.9	748.6829999999997	-6.025600000000016	18.0	7.0	13.0	-2.0	52.0
4vgc	6.9	213.27999999999994	2.5184000000000006	3.0	1.0	1.0	0.0	16.0
4zzx	6.9	248.28199999999993	0.7778	5.0	1.0	3.0	0.0	18.0
5f3g	6.9	449.9660000000005	2.2373000000000003	6.0	2.0	5.0	1.0	32.0
5w6i	6.9	1468.6739999999984	-1.6468000000000245	24.0	15.0	18.0	-2.0	106.0
6q73	6.9	288.75600000000003	1.9102000000000001	3.0	1.0	4.0	0.0	18.0
2hha	6.91	375.4300000000002	0.9960000000000007	5.0	1.0	7.0	1.0	26.0
2ito	6.91	447.9180000000005	2.858500000000002	8.0	2.0	6.0	1.0	31.0
3evc	6.91	440.1780000000001	-4.348699999999998	6.0	4.0	15.0	-3.0	28.0
3evd	6.91	519.1490000000002	-4.863699999999999	8.0	4.0	18.0	-4.0	32.0
3kbz	6.91	296.244	0.5465000000000002	3.0	1.0	7.0	-2.0	19.0
3wde	6.91	1045.333	3.6127000000000127	15.0	8.0	12.0	0.0	75.0
4bcm	6.91	485.5950000000004	2.894820000000001	6.0	2.0	10.0	0.0	33.0
4jx7	6.91	419.4310000000004	2.9711000000000007	4.0	3.0	5.0	1.0	30.0
5can	6.91	394.4830000000003	2.5559200000000004	5.0	2.0	8.0	0.0	29.0
5cqt	6.91	358.4630000000002	3.430900000000002	4.0	1.0	3.0	0.0	25.0
5nra	6.91	422.39500000000044	1.9018000000000002	7.0	3.0	4.0	1.0	26.0
5tq6	6.91	342.44700000000006	2.3202999999999996	2.0	1.0	4.0	0.0	25.0
6hu0	6.91	355.17700000000025	3.373300000000002	4.0	3.0	4.0	0.0	23.0
1a37	6.92	525.3680000000004	-10.110700000000008	16.0	7.0	12.0	-2.0	35.0
1a9m	6.92	597.7820000000008	-2.6606999999999914	19.0	9.0	6.0	1.0	42.0
1b39	6.92	503.1500000000002	-4.156999999999998	8.0	3.0	18.0	-4.0	31.0
1d4w	6.92	1229.3139999999985	-8.755400000000003	40.0	15.0	19.0	-1.0	85.0
1k6v	6.92	672.8670000000003	0.9274000000000084	11.0	6.0	6.0	2.0	49.0
1m9n	6.92	362.1910000000002	-4.1225999999999985	4.0	4.0	11.0	-2.0	24.0
1o2j	6.92	325.3920000000001	1.434700000000001	5.0	4.0	3.0	1.0	24.0
1o2k	6.92	325.3920000000001	1.434700000000001	5.0	4.0	3.0	1.0	24.0
1o4a	6.92	556.6390000000005	1.9541000000000006	10.0	3.0	6.0	-1.0	41.0
1ph0	6.92	634.5740000000001	-1.2236999999999927	14.0	3.0	12.0	-3.0	46.0
1pkx	6.92	362.1910000000002	-4.1225999999999985	4.0	4.0	11.0	-2.0	24.0
1swr	6.92	243.30799999999996	-0.5378999999999996	5.0	2.0	4.0	-1.0	16.0
1vj5	6.92	344.1960000000002	3.7454000000000027	2.0	2.0	1.0	0.0	17.0
2a3x	6.92	460.39200000000045	-3.3597999999999937	4.0	0.0	12.0	-2.0	32.0
2d3u	6.92	397.4570000000002	2.759500000000001	5.0	1.0	6.0	-1.0	27.0
2g78	6.92	301.45	4.491900000000004	6.0	0.0	2.0	-1.0	22.0
2g79	6.92	284.44300000000004	5.716900000000006	5.0	0.0	1.0	0.0	21.0
2o9j	6.92	336.3910000000001	2.8279000000000014	1.0	2.0	4.0	0.0	25.0
2oa0	6.92	336.3910000000001	2.8279000000000014	1.0	2.0	4.0	0.0	25.0
2uy0	6.92	723.6649999999997	4.108100000000002	11.0	5.0	7.0	0.0	48.0
2uzb	6.92	363.42000000000024	1.9933699999999999	4.0	3.0	6.0	0.0	24.0
2xcn	6.92	540.6610000000005	3.1652000000000005	9.0	3.0	7.0	0.0	39.0
3bl0	6.92	222.295	-0.6073999999999997	3.0	1.0	6.0	0.0	13.0
3bu8	6.92	1732.0059999999994	-18.614599999999935	57.0	28.0	21.0	3.0	122.0
3ccn	6.92	302.33700000000005	3.0877000000000017	3.0	1.0	5.0	0.0	23.0
3cwe	6.92	493.24000000000024	4.621300000000003	7.0	0.0	4.0	-2.0	30.0
3e7o	6.92	370.3720000000003	3.8603000000000014	4.0	3.0	5.0	0.0	28.0
3ej1	6.92	252.28099999999995	1.7605999999999993	3.0	1.0	6.0	0.0	19.0
3ipx	6.92	245.20999999999998	-1.564329999999999	2.0	4.0	6.0	0.0	17.0
3jpv	6.92	234.25799999999995	3.6149000000000013	1.0	2.0	1.0	0.0	18.0
3kl8	6.92	1938.4479999999999	-18.27389999999997	67.0	29.0	20.0	6.0	136.0
3lir	6.92	472.4540000000005	-2.210699999999994	14.0	3.0	9.0	-2.0	34.0
3lok	6.92	371.2380000000003	4.484400000000003	4.0	2.0	4.0	0.0	23.0
3lpj	6.92	608.7740000000005	2.2681200000000032	13.0	4.0	3.0	2.0	44.0
3r04	6.92	352.3940000000001	1.2183000000000006	4.0	2.0	6.0	0.0	26.0
3r0i	6.92	307.1890000000001	0.5473999999999994	5.0	1.0	5.0	-2.0	20.0
3r1v	6.92	240.30599999999998	4.931000000000003	3.0	1.0	3.0	0.0	18.0
3rz9	6.92	1271.482999999998	-12.527099999999942	44.0	17.0	18.0	2.0	89.0
3u6w	6.92	115.10799999999998	-1.0386000000000004	2.0	0.0	3.0	-1.0	8.0
3uex	6.92	283.47599999999994	4.997800000000005	16.0	0.0	2.0	-1.0	20.0
3wdz	6.92	1278.2309999999984	-14.861499999999932	42.0	13.0	24.0	-4.0	88.0
3wfg	6.92	339.3220000000001	3.0127000000000015	2.0	1.0	4.0	0.0	25.0
3wto	6.92	208.652	1.5619999999999998	2.0	1.0	4.0	0.0	14.0
4bfy	6.92	428.4920000000005	0.65408	7.0	1.0	6.0	0.0	32.0
4bo8	6.92	311.32000000000016	3.0470000000000015	3.0	3.0	4.0	0.0	23.0
4gsy	6.92	503.4770000000005	1.4396200000000003	6.0	2.0	6.0	0.0	36.0
4i47	6.92	165.15599999999998	-0.7612000000000001	0.0	2.0	5.0	0.0	12.0
4imz	6.92	552.6720000000005	2.6071000000000017	15.0	3.0	6.0	0.0	40.0
4jg7	6.92	318.3360000000001	1.9614799999999997	5.0	2.0	4.0	0.0	24.0
4k10	6.92	298.07900000000006	-3.4132999999999987	4.0	1.0	7.0	-3.0	18.0
4na4	6.92	541.3270000000003	-5.318299999999996	9.0	6.0	17.0	-1.0	35.0
4pgd	6.92	983.0929999999989	-3.782100000000015	23.0	9.0	12.0	0.0	71.0
4po0	6.92	229.25499999999997	1.7017999999999993	3.0	0.0	3.0	-1.0	17.0
4pz5	6.92	1741.6449999999998	-18.561999999999934	57.0	19.0	35.0	-8.0	123.0
4qtl	6.92	424.4220000000003	1.1293999999999993	7.0	3.0	6.0	0.0	27.0
4tn2	6.92	368.4780000000001	3.854300000000003	4.0	0.0	4.0	-1.0	26.0
4u0e	6.92	425.5320000000003	4.409320000000004	7.0	2.0	2.0	0.0	32.0
4wm9	6.92	266.25499999999994	-2.5574999999999974	5.0	2.0	7.0	-1.0	17.0
4wwp	6.92	415.8880000000003	5.098020000000003	4.0	2.0	6.0	0.0	30.0
4yll	6.92	466.05200000000025	3.5999000000000017	1.0	1.0	3.0	-1.0	22.0
5ci7	6.92	482.35000000000053	2.4964000000000004	7.0	4.0	5.0	1.0	27.0
5d45	6.92	380.4670000000002	4.992700000000005	6.0	0.0	3.0	-1.0	29.0
5f2f	6.92	460.4830000000003	-0.4400799999999967	6.0	6.0	8.0	0.0	33.0
5i58	6.92	455.9240000000004	2.442520000000001	7.0	2.0	7.0	0.0	29.0
5jbi	6.92	343.31600000000014	0.7855000000000001	9.0	1.0	6.0	-2.0	23.0
5kkr	6.92	387.43900000000025	5.4913200000000035	6.0	1.0	6.0	0.0	29.0
5km5	6.92	398.27200000000016	-3.034099999999997	4.0	3.0	13.0	-2.0	27.0
5lz9	6.92	394.4680000000003	2.1395800000000005	5.0	0.0	5.0	0.0	27.0
