target_chembl_id	pdbid	compound	total_sampled_num	calculated_binding_energy	calculated_delta_lig_conform_energy	core_RMSD
CHEMBL2835	5wo4	CHEMBL3702966	1000	-32.86	-7.74	0.33
CHEMBL2835	5wo4	CHEMBL3702967	1000	-33.26	-3.44	0.23
CHEMBL2835	5wo4	CHEMBL3702968	1000	-29.68	-4.43	0.39
CHEMBL2835	5wo4	CHEMBL3702969	1000	-26.94	-5.23	0.41
CHEMBL2835	5wo4	CHEMBL3702971	36	-43.29	-6.04	0.23
CHEMBL2835	5wo4	CHEMBL3702985	36	-64.82	-14.83	0.24
CHEMBL2835	5wo4	CHEMBL3702986	36	-38.0	-3.76	0.26
CHEMBL2835	5wo4	CHEMBL3703017	36	-48.15	-7.07	0.31
CHEMBL2835	5wo4	CHEMBL3703018	36	-48.23	-3.76	0.33
CHEMBL2835	5wo4	CHEMBL3703019	36	-57.54	-8.27	0.26
CHEMBL2835	5wo4	CHEMBL3703020	36	-47.72	-7.67	0.31
CHEMBL2835	5wo4	CHEMBL3703021	36	-51.45	-6.2	0.22
CHEMBL2835	5wo4	CHEMBL3703022	36	-57.25	-8.7	0.33
CHEMBL2835	5wo4	CHEMBL3703032	216	-46.63	-2.74	0.23
CHEMBL2835	5wo4	CHEMBL3703033	1000	-55.23	-9.83	0.15
CHEMBL2835	5wo4	CHEMBL3703035	216	-50.96	-4.46	0.21
CHEMBL2835	5wo4	CHEMBL3703044	216	-53.81	-3.61	0.17
CHEMBL2835	5wo4	CHEMBL3703057	216	-44.76	-8.25	0.23
CHEMBL2835	5wo4	CHEMBL3703062	1000	-55.99	-12.31	0.13
CHEMBL2835	5wo4	CHEMBL3703066	1000	-50.05	-3.44	0.28
CHEMBL2835	5wo4	CHEMBL3703067	36	-45.21	-10.59	0.21
CHEMBL2835	5wo4	CHEMBL3703069	1000	-61.54	-9.2	0.23
CHEMBL2835	5wo4	CHEMBL3703070	36	-43.9	-10.71	0.23
CHEMBL2835	5wo4	CHEMBL3703072	1000	-55.39	-16.0	0.34
CHEMBL2835	5wo4	CHEMBL3703073	1000	-51.52	-17.65	0.42
CHEMBL2835	5wo4	CHEMBL3703077	36	-46.2	-5.97	0.22
CHEMBL2835	5wo4	CHEMBL3703085	36	-48.58	-8.01	0.27
CHEMBL2835	5wo4	CHEMBL3703086	1000	-70.77	-10.89	0.27
CHEMBL2835	5wo4	CHEMBL3703092	36	-46.75	-4.96	0.25
CHEMBL2835	5wo4	CHEMBL3703100	36	-47.25	-7.42	0.22
CHEMBL2835	5e1e	CHEMBL3745829	6	-41.85	-7.15	1.0
CHEMBL2835	5e1e	CHEMBL3745933	6	-19.51	-1.64	0.63
CHEMBL2835	5e1e	CHEMBL3745954	6	-41.76	-2.38	0.66
CHEMBL2835	5e1e	CHEMBL3745993	6	-37.12	-11.87	0.38
CHEMBL2835	5e1e	CHEMBL3746045	6	-36.44	-4.88	0.81
CHEMBL2835	5e1e	CHEMBL3746067	6	-42.79	-1.78	0.58
CHEMBL2835	5e1e	CHEMBL3746074	6	-44.47	-2.33	0.77
CHEMBL2835	5e1e	CHEMBL3746186	216	-48.46	-5.38	0.79
CHEMBL2835	5e1e	CHEMBL3746249	6	-39.41	-5.12	0.86
CHEMBL2835	5e1e	CHEMBL3746341	6	-30.53	-2.58	0.75
CHEMBL2835	5e1e	CHEMBL3746351	6	-39.74	-5.38	0.84
CHEMBL2835	5e1e	CHEMBL3746463	6	-40.48	-2.5	0.68
CHEMBL2835	5e1e	CHEMBL3746531	6	-41.61	-1.22	0.83
CHEMBL2835	5e1e	CHEMBL3746743	6	-33.94	-1.97	0.68
CHEMBL2835	5e1e	CHEMBL3746766	6	-41.53	-2.0	0.64
CHEMBL2835	5e1e	CHEMBL3746783	6	-33.38	-11.95	0.65
CHEMBL2835	5e1e	CHEMBL3746882	6	-39.16	-3.49	0.6
CHEMBL2835	5e1e	CHEMBL3746976	6	-30.23	-3.06	0.68
CHEMBL2835	5e1e	CHEMBL3747077	6	-37.03	-3.31	0.77
CHEMBL2835	5e1e	CHEMBL3747199	6	-41.54	-9.82	0.48
CHEMBL2835	5e1e	CHEMBL3747205	6	-35.37	-4.36	0.67
CHEMBL2835	5e1e	CHEMBL3747305	6	-40.6	-3.51	0.77
CHEMBL2835	5e1e	CHEMBL3747542	36	-24.96	-1.68	0.64
CHEMBL2835	5e1e	CHEMBL3747681	6	-41.18	-3.21	0.77
CHEMBL2835	4ei4	CHEMBL3856117	6	-23.07	-2.99	0.17
CHEMBL2835	5wo4	CHEMBL3895925	6	-23.32	-8.56	0.74
CHEMBL2835	5wo4	CHEMBL3899281	6	-32.04	-4.0	0.53
CHEMBL2835	5wo4	CHEMBL3900421	6	-29.76	-6.58	0.55
CHEMBL2835	5khx	CHEMBL3904533	6	-26.49	-6.75	0.27
CHEMBL2835	5wo4	CHEMBL3904885	6	-29.27	-2.62	0.58
CHEMBL2835	6aah	CHEMBL3906070	6	-17.92	-3.0	0.17
CHEMBL2835	5wo4	CHEMBL3913755	6	-34.79	-4.27	0.54
CHEMBL2835	5wo4	CHEMBL3914858	6	-34.73	-2.52	0.57
CHEMBL2835	5wo4	CHEMBL3916138	6	-32.85	-2.16	0.55
CHEMBL2835	6bbu	CHEMBL3916507	1000	-41.58	-10.94	0.62
CHEMBL2835	5wo4	CHEMBL3920418	36	-32.38	-4.64	0.54
CHEMBL2835	5wo4	CHEMBL3923812	6	-30.58	-4.65	0.73
CHEMBL2835	6aah	CHEMBL3924902	216	-35.46	-6.7	0.15
CHEMBL2835	5khx	CHEMBL3925083	1000	-42.61	-7.28	0.21
CHEMBL2835	5wo4	CHEMBL3927391	6	-28.8	-4.23	0.56
CHEMBL2835	5wo4	CHEMBL3928267	6	-29.55	-3.16	0.58
CHEMBL2835	5wo4	CHEMBL3934877	36	-30.64	-3.06	0.57
CHEMBL2835	5wo4	CHEMBL3938373	6	-31.67	-2.6	0.56
CHEMBL2835	5wo4	CHEMBL3939984	6	-33.52	-2.32	0.55
CHEMBL2835	5wo4	CHEMBL3947292	36	-36.9	-4.6	0.54
CHEMBL2835	3eyg	CHEMBL3955948	216	-40.57	-4.3	0.28
CHEMBL2835	5wo4	CHEMBL3959433	36	-32.69	-5.74	0.54
CHEMBL2835	5khx	CHEMBL3961670	216	-20.86	-5.64	0.19
CHEMBL2835	5wo4	CHEMBL3980441	1000	-49.51	-8.76	0.24
CHEMBL2835	6aah	CHEMBL3981587	1000	-41.48	-7.71	0.19
CHEMBL2835	6aah	CHEMBL3986613	1000	-40.2	-13.9	0.22
CHEMBL2835	6bbu	CHEMBL4059667	6	-25.79	-3.81	1.05
CHEMBL2835	6bbu	CHEMBL4059894	1000	-43.24	-3.42	0.8
CHEMBL2835	5wo4	CHEMBL4061128	6	-32.89	-1.75	0.15
CHEMBL2835	3eyg	CHEMBL4062946	6	-32.78	-1.11	0.31
CHEMBL2835	6bbu	CHEMBL4063642	36	-46.96	-2.94	0.73
CHEMBL2835	5wo4	CHEMBL4064171	6	-28.93	-4.7	0.62
CHEMBL2835	6bbu	CHEMBL4065613	36	-47.1	-3.45	0.77
CHEMBL2835	5wo4	CHEMBL4066193	36	-33.0	-1.52	0.13
CHEMBL2835	6bbu	CHEMBL4066404	1000	-63.72	-7.14	0.8
CHEMBL2835	6bbu	CHEMBL4066876	1000	-47.3	-1.49	0.8
CHEMBL2835	5wo4	CHEMBL4066906	6	-28.0	-12.0	0.87
CHEMBL2835	5wo4	CHEMBL4067915	6	-33.67	-1.19	0.12
CHEMBL2835	6bbu	CHEMBL4068319	6	-31.06	-4.7	1.07
CHEMBL2835	3eyg	CHEMBL4068357	6	-16.83	-9.88	0.37
CHEMBL2835	5wo4	CHEMBL4071005	6	-32.8	-3.16	0.23
CHEMBL2835	6bbu	CHEMBL4071850	36	-41.55	-2.46	0.72
CHEMBL2835	5wo4	CHEMBL4072848	6	-30.83	-3.24	0.22
CHEMBL2835	5wo4	CHEMBL4076473	6	-18.8	-7.97	0.96
CHEMBL2835	5wo4	CHEMBL4076821	6	-31.5	-0.73	0.15
CHEMBL2835	6bbu	CHEMBL4077614	6	-36.83	-14.03	0.64
CHEMBL2835	5wo4	CHEMBL4077886	6	-29.92	-1.78	0.16
CHEMBL2835	6bbu	CHEMBL4078655	36	-39.54	-11.98	0.72
CHEMBL2835	5wo4	CHEMBL4078799	6	-29.53	-2.44	0.16
CHEMBL2835	5wo4	CHEMBL4079092	6	-25.22	-7.12	0.87
CHEMBL2835	5khx	CHEMBL4079179	216	-34.88	-5.82	0.8
CHEMBL2835	6bbu	CHEMBL4082035	1000	-60.2	-12.62	0.99
CHEMBL2835	3eyg	CHEMBL4083094	6	-35.58	-2.03	0.25
CHEMBL2835	5khx	CHEMBL4085011	36	-40.12	-5.41	0.74
CHEMBL2835	6bbu	CHEMBL4085264	36	-46.61	-4.34	0.73
CHEMBL2835	3eyg	CHEMBL4085457	6	-32.01	-2.67	0.42
CHEMBL2835	5wo4	CHEMBL4085737	6	-30.46	-2.84	0.46
CHEMBL2835	6bbu	CHEMBL4087044	36	-55.17	-4.57	0.86
CHEMBL2835	6bbu	CHEMBL4087961	6	-47.68	-2.34	0.71
CHEMBL2835	5wo4	CHEMBL4088262	6	-19.72	-7.82	0.86
CHEMBL2835	5wo4	CHEMBL4089118	6	-21.78	-5.32	0.17
CHEMBL2835	5wo4	CHEMBL4089234	6	-33.71	-1.38	0.2
CHEMBL2835	6bbu	CHEMBL4089286	1000	-41.65	-3.01	0.8
CHEMBL2835	6bbu	CHEMBL4090590	1000	-41.44	-2.16	0.8
CHEMBL2835	3eyg	CHEMBL4090883	6	-30.77	-1.77	0.24
CHEMBL2835	5wo4	CHEMBL4092626	36	-30.92	-3.41	0.11
CHEMBL2835	6bbu	CHEMBL4092805	6	-40.36	-1.69	0.33
CHEMBL2835	6bbu	CHEMBL4093643	1000	-46.72	-2.32	0.8
CHEMBL2835	6bbu	CHEMBL4093955	1000	-46.44	-1.97	0.8
CHEMBL2835	5wo4	CHEMBL4094682	216	-38.62	-5.64	0.21
CHEMBL2835	3eyg	CHEMBL4095629	6	-21.93	-3.44	0.58
CHEMBL2835	5wo4	CHEMBL4096821	6	-33.13	-2.55	0.26
CHEMBL2835	5khx	CHEMBL4098094	216	-45.82	-5.62	0.6
CHEMBL2835	5wo4	CHEMBL4098999	6	-28.09	-3.86	0.52
CHEMBL2835	5khx	CHEMBL4099048	216	-47.44	-3.5	0.85
CHEMBL2835	6bbu	CHEMBL4100048	216	-37.56	-1.61	0.18
CHEMBL2835	5wo4	CHEMBL4100288	6	-33.52	-1.4	0.15
CHEMBL2835	6bbu	CHEMBL4100431	6	-29.8	-4.39	1.22
CHEMBL2835	6bbu	CHEMBL4101374	6	-26.48	-7.03	1.1
CHEMBL2835	6bbu	CHEMBL4101725	6	-43.85	-1.47	0.7
CHEMBL2835	5wo4	CHEMBL4102140	36	-33.35	-2.67	0.23
CHEMBL2835	6bbu	CHEMBL4103435	6	-34.41	-8.89	1.04
CHEMBL2835	6bbu	CHEMBL4103698	6	-39.19	-7.44	1.11
CHEMBL2835	6bbu	CHEMBL4104105	216	-45.38	-1.32	0.8
CHEMBL2835	5wo4	CHEMBL4104623	6	-33.22	-1.61	0.22
CHEMBL2835	5wo4	CHEMBL4108565	6	-28.74	-1.75	0.14
CHEMBL2835	5wo4	CHEMBL4108622	6	-31.48	-1.48	0.12
CHEMBL2835	5wo4	CHEMBL4108999	6	-28.42	-6.8	0.59
CHEMBL2835	5wo4	CHEMBL4109202	6	-28.54	-1.54	0.12
CHEMBL2835	5wo4	CHEMBL4109943	6	-33.97	-2.24	0.17
CHEMBL2835	5wo4	CHEMBL4110316	6	-28.65	-1.72	0.13
CHEMBL2835	5wo4	CHEMBL4110471	36	-30.87	-2.0	0.12
CHEMBL2835	5wo4	CHEMBL4110650	36	-32.61	-4.11	0.17
CHEMBL2835	5wo4	CHEMBL4110738	6	-30.03	-1.64	0.11
CHEMBL2835	5wo4	CHEMBL4111002	6	-35.42	-1.68	0.24
CHEMBL2835	5wo4	CHEMBL4111202	6	-32.11	-2.32	0.48
CHEMBL2835	5wo4	CHEMBL4111738	1000	-52.47	-11.71	0.24
CHEMBL2835	5wo4	CHEMBL4111960	6	-32.65	-3.21	0.14
CHEMBL2835	5wo4	CHEMBL4112271	36	-40.74	-14.22	0.26
CHEMBL2835	5wo4	CHEMBL4112743	36	-33.81	-4.36	0.14
CHEMBL2835	5wo4	CHEMBL4112874	36	-44.48	-11.49	0.23
CHEMBL2835	5wo4	CHEMBL4113190	6	-24.67	-6.59	0.3
CHEMBL2835	5wo4	CHEMBL4113249	36	-38.26	-3.41	0.18
CHEMBL2835	5wo4	CHEMBL4113597	216	-30.26	-3.42	0.12
CHEMBL2835	5wo4	CHEMBL4113632	36	-32.86	-3.63	0.24
CHEMBL2835	5wo4	CHEMBL4113945	6	-31.71	-1.85	0.13
CHEMBL2835	5wo4	CHEMBL4114981	6	-34.34	-1.53	0.12
CHEMBL2835	5wo4	CHEMBL4115335	216	-53.19	-10.38	0.23
CHEMBL2835	3eyg	CHEMBL4224807	36	-25.42	-8.7	0.34
CHEMBL2835	3eyg	CHEMBL4225073	36	-20.51	-15.39	0.48
CHEMBL2835	3eyg	CHEMBL4225197	1000	-52.54	-7.81	0.72
CHEMBL2835	3eyg	CHEMBL4225201	216	-30.94	-8.86	0.37
CHEMBL2835	3eyg	CHEMBL4225471	216	-30.67	-8.81	0.41
CHEMBL2835	3eyg	CHEMBL4225530	216	-31.65	-3.6	0.3
CHEMBL2835	3eyg	CHEMBL4226460	36	-20.83	-12.36	0.25
CHEMBL2835	3eyg	CHEMBL4226571	1000	-44.86	-8.48	0.2
CHEMBL2835	6bbu	CHEMBL4226780	1000	-43.93	-6.21	0.18
CHEMBL2835	6bbu	CHEMBL4227047	216	-39.03	-5.67	0.17
CHEMBL2835	5khx	CHEMBL4227307	36	-19.08	-6.01	0.22
CHEMBL2835	3eyg	CHEMBL4227865	216	-31.62	-9.06	0.51
CHEMBL2835	3eyg	CHEMBL4228831	36	-25.07	-12.89	0.52
CHEMBL2835	3eyg	CHEMBL4229278	216	-25.53	-4.13	0.26
CHEMBL2835	6aah	CHEMBL4238926	6	-30.96	-2.19	0.16
CHEMBL2835	6aah	CHEMBL4239361	18	-16.19	-3.15	0.77
CHEMBL2835	6aah	CHEMBL4241916	6	-20.85	-0.22	0.66
CHEMBL2835	6aah	CHEMBL4242999	6	-30.96	-2.19	0.16
CHEMBL2835	6aah	CHEMBL4246788	6	-26.56	-3.53	0.28
CHEMBL2835	6aah	CHEMBL4247874	6	-24.78	-3.28	0.18
CHEMBL2835	6aah	CHEMBL4249444	6	-22.96	-1.35	0.14
CHEMBL2835	3eyg	CHEMBL4276863	216	-26.36	-10.36	0.74
CHEMBL2835	3eyg	CHEMBL4279618	216	-28.42	-8.59	0.46
CHEMBL2835	3eyg	CHEMBL4279819	36	-20.1	-11.2	0.42
CHEMBL2835	3eyg	CHEMBL4280297	36	-15.92	-9.04	0.42
CHEMBL2835	3eyg	CHEMBL4280418	36	-28.3	-11.9	0.75
CHEMBL2835	3eyg	CHEMBL4280523	36	-10.25	-11.96	0.45
CHEMBL2835	3eyg	CHEMBL4283095	36	-49.42	-6.2	0.86
CHEMBL2835	3eyg	CHEMBL4283881	216	-30.69	-6.63	0.63
CHEMBL2835	3eyg	CHEMBL4284023	36	-20.12	-11.2	0.42
CHEMBL2835	3eyg	CHEMBL4284136	36	-28.29	-10.32	0.45
CHEMBL2835	3eyg	CHEMBL4285014	216	-26.52	-16.83	0.63
CHEMBL2835	3eyg	CHEMBL4285042	36	-30.19	-14.91	0.89
CHEMBL2835	3eyg	CHEMBL4285366	36	-24.73	-14.36	0.39
CHEMBL2835	3eyg	CHEMBL4285642	36	-15.61	-12.05	0.44
CHEMBL2835	3eyg	CHEMBL4287238	36	-31.85	-13.3	0.64
CHEMBL2835	3eyg	CHEMBL4287505	1000	-32.74	-14.94	0.77
CHEMBL2835	3eyg	CHEMBL4287529	1000	-56.09	-12.36	0.89
CHEMBL2835	3eyg	CHEMBL4288323	36	-16.03	-10.71	0.42
CHEMBL2835	3eyg	CHEMBL4290647	36	-16.91	-10.5	0.42
CHEMBL2835	3eyg	CHEMBL4290931	36	-25.27	-11.88	0.45
CHEMBL2835	3eyg	CHEMBL4290957	36	-35.42	-8.09	0.89
CHEMBL2835	3eyg	CHEMBL4291735	216	-36.66	-16.34	0.6
CHEMBL2835	3eyg	CHEMBL4292627	36	-15.55	-15.27	0.39
CHEMBL2835	3eyg	CHEMBL4292871	216	-39.76	-9.14	0.84
CHEMBL2835	3eyg	CHEMBL4293482	36	-22.55	-19.09	0.53
CHEMBL2835	4ivc	CHEMBL4437638	1000	-56.42	-3.98	0.23
CHEMBL2835	4ivc	CHEMBL4439418	1000	-58.18	-5.31	0.29
CHEMBL2835	6aah	CHEMBL4446102	6	-23.15	-6.06	0.27
CHEMBL2835	4ivc	CHEMBL4447497	1000	-55.11	-9.17	0.29
CHEMBL2835	4ivb	CHEMBL4456630	1000	-66.98	-10.33	0.11
CHEMBL2835	4ivc	CHEMBL4470339	6	-53.01	-1.71	0.37
CHEMBL2835	4ivc	CHEMBL4473572	1000	-64.71	-9.71	0.27
CHEMBL2835	4ivd	CHEMBL4514898	1000	-66.79	-13.75	0.27
CHEMBL2835	4ivc	CHEMBL4537718	1000	-59.43	-10.9	0.39
CHEMBL2835	4ivc	CHEMBL4563534	1000	-57.76	-8.04	0.28
CHEMBL2835	4ivc	CHEMBL4582390	1000	-54.21	-9.53	0.26
CHEMBL2835	4ivc	CHEMBL4588333	1000	-55.2	-4.64	0.24
CHEMBL283	1hy7	CHEMBL10266	1000	-492.98	-12.96	0.62
CHEMBL283	1hy7	CHEMBL10335	36	-492.94	-15.83	0.72
CHEMBL283	1d5j	CHEMBL104022	1000	-479.15	-10.81	0.27
CHEMBL283	1hy7	CHEMBL10454	6	-484.59	-10.62	0.64
CHEMBL283	1hy7	CHEMBL10469	6	-487.1	-10.43	0.68
CHEMBL283	1d7x	CHEMBL105142	1000	-500.78	-7.88	0.37
CHEMBL283	1hy7	CHEMBL10671	6	-485.6	-11.42	0.66
CHEMBL283	1hy7	CHEMBL10760	6	-481.47	-13.7	0.73
CHEMBL283	1hy7	CHEMBL10792	6	-488.56	-14.8	0.6
CHEMBL283	1hy7	CHEMBL10806	6	-484.04	-14.48	0.72
CHEMBL283	1hy7	CHEMBL10809	6	-491.45	-11.3	0.64
CHEMBL283	1hy7	CHEMBL10881	6	-476.14	-12.26	0.73
CHEMBL283	1hy7	CHEMBL10952	6	-489.49	-13.62	0.78
CHEMBL283	1hy7	CHEMBL10953	6	-484.0	-18.32	1.05
CHEMBL283	1hfs	CHEMBL111017	1000	-518.7	-17.3	0.74
CHEMBL283	2srt	CHEMBL112100	2000	-462.6	-15.34	0.87
CHEMBL283	1hfs	CHEMBL112147	1000	-517.2	-19.89	0.64
CHEMBL283	1hfs	CHEMBL112180	1000	-529.42	-18.58	0.67
CHEMBL283	2srt	CHEMBL112508	2000	-470.71	-19.53	0.89
CHEMBL283	1hfs	CHEMBL112803	1000	-517.98	-19.21	0.36
CHEMBL283	2srt	CHEMBL112864	2000	-460.69	-15.66	0.9
CHEMBL283	2srt	CHEMBL113322	2000	-472.26	-17.19	0.99
CHEMBL283	2srt	CHEMBL113460	2000	-470.65	-13.99	0.94
CHEMBL283	1usn	CHEMBL114673	6	-409.48	-5.41	0.72
CHEMBL283	1bqo	CHEMBL115727	6	-473.4	-9.8	0.42
CHEMBL283	2jt6	CHEMBL116756	6	-431.44	-12.13	0.83
CHEMBL283	1biw	CHEMBL117720	1000	-501.57	-13.89	0.5
CHEMBL283	2jt6	CHEMBL118740	6	-458.73	-4.84	0.63
CHEMBL283	1bqo	CHEMBL118744	6	-469.33	-7.78	0.5
CHEMBL283	1bqo	CHEMBL118848	6	-472.86	-9.51	0.45
CHEMBL283	1bqo	CHEMBL120305	2000	-477.18	-12.83	0.38
CHEMBL283	1d8f	CHEMBL123320	6	-452.65	-6.7	0.95
CHEMBL283	1d8f	CHEMBL123499	1000	-462.16	-8.69	0.74
CHEMBL283	1d8f	CHEMBL123615	216	-456.23	-7.64	0.7
CHEMBL283	1d8f	CHEMBL124026	36	-433.97	-7.78	0.43
CHEMBL283	1d8f	CHEMBL124100	1000	-459.36	-9.49	0.59
CHEMBL283	1d8f	CHEMBL124265	1000	-445.22	-5.14	1.08
CHEMBL283	1d8f	CHEMBL124514	1000	-460.15	-9.82	0.71
CHEMBL283	1d8f	CHEMBL124558	216	-456.42	-10.41	0.45
CHEMBL283	1d8f	CHEMBL124680	6	-435.18	-4.83	0.41
CHEMBL283	1d8f	CHEMBL124681	6	-434.45	-6.73	0.88
CHEMBL283	1d8f	CHEMBL125068	6	-452.94	-6.86	0.76
CHEMBL283	1d8f	CHEMBL125281	6	-442.6	-7.96	1.24
CHEMBL283	1d8f	CHEMBL125384	6	-441.38	-7.94	1.16
CHEMBL283	1d8f	CHEMBL125598	6	-452.89	-6.23	0.9
CHEMBL283	1d8f	CHEMBL125601	1000	-466.64	-19.44	1.33
CHEMBL283	1d8f	CHEMBL125672	216	-458.13	-8.46	1.16
CHEMBL283	1d8f	CHEMBL125755	36	-456.3	-10.82	0.63
CHEMBL283	1d8f	CHEMBL126004	6	-452.51	-8.66	0.69
CHEMBL283	1d8f	CHEMBL126388	36	-457.98	-8.16	0.37
CHEMBL283	1d8f	CHEMBL127093	6	-460.89	-12.3	0.97
CHEMBL283	2srt	CHEMBL135448	12	-402.04	-16.52	0.69
CHEMBL283	2srt	CHEMBL135640	216	-400.57	-19.88	0.84
CHEMBL283	2srt	CHEMBL135641	36	-391.63	-18.26	0.91
CHEMBL283	1d7x	CHEMBL139609	6	-492.1	-8.47	0.48
CHEMBL283	1d5j	CHEMBL139884	216	-469.53	-13.45	1.71
CHEMBL283	1d5j	CHEMBL140004	6	-433.58	-19.25	1.67
CHEMBL283	1d5j	CHEMBL140511	6	-467.15	-8.44	1.52
CHEMBL283	1d5j	CHEMBL140568	6	-463.92	-8.62	0.43
CHEMBL283	1d5j	CHEMBL140569	6	-457.15	-19.76	1.68
CHEMBL283	1d7x	CHEMBL140575	36	-490.25	-8.49	0.39
CHEMBL283	1d5j	CHEMBL140720	36	-472.41	-9.6	1.86
CHEMBL283	1d7x	CHEMBL140788	36	-469.54	-6.3	0.19
CHEMBL283	1d5j	CHEMBL140970	6	-469.15	-9.06	1.42
CHEMBL283	1d5j	CHEMBL141080	36	-469.63	-7.79	0.31
CHEMBL283	1d5j	CHEMBL141451	6	-463.92	-10.9	0.52
CHEMBL283	1g49	CHEMBL144176	6	-456.67	-10.48	0.36
CHEMBL283	1g49	CHEMBL144313	36	-470.34	-9.25	0.86
CHEMBL283	1g49	CHEMBL144430	1000	-466.53	-8.75	0.53
CHEMBL283	1g49	CHEMBL145175	6	-464.35	-7.0	0.53
CHEMBL283	1g49	CHEMBL145641	6	-466.78	-9.01	0.35
CHEMBL283	1g49	CHEMBL145930	6	-469.77	-6.95	0.72
CHEMBL283	1g49	CHEMBL145999	6	-463.7	-8.47	0.52
CHEMBL283	1g49	CHEMBL146256	1000	-474.59	-18.6	0.38
CHEMBL283	1g49	CHEMBL146725	216	-475.64	-12.58	0.55
CHEMBL283	1g49	CHEMBL147004	6	-466.72	-8.57	0.51
CHEMBL283	1g49	CHEMBL147005	216	-472.18	-9.73	0.34
CHEMBL283	1g49	CHEMBL147107	6	-465.93	-8.6	0.52
CHEMBL283	1g49	CHEMBL147261	216	-476.88	-9.66	0.43
CHEMBL283	1g49	CHEMBL147494	1000	-478.51	-9.77	0.44
CHEMBL283	1g49	CHEMBL147561	36	-473.99	-9.19	0.44
CHEMBL283	1g49	CHEMBL147629	36	-470.44	-9.09	0.54
CHEMBL283	1g49	CHEMBL147738	1000	-472.97	-10.49	0.35
CHEMBL283	1g49	CHEMBL147804	1000	-476.79	-11.27	0.46
CHEMBL283	1d7x	CHEMBL147844	6	-491.25	-12.53	1.05
CHEMBL283	1g49	CHEMBL147903	12	-476.38	-8.73	0.41
CHEMBL283	1d7x	CHEMBL147910	1000	-500.92	-13.86	0.61
CHEMBL283	1g49	CHEMBL148081	216	-474.91	-9.18	0.44
CHEMBL283	1g49	CHEMBL148120	1000	-481.73	-14.79	0.47
CHEMBL283	1g49	CHEMBL148136	36	-469.35	-8.16	0.5
CHEMBL283	1g49	CHEMBL148178	6	-443.89	-16.28	0.56
CHEMBL283	1g49	CHEMBL148212	216	-473.92	-9.6	0.57
CHEMBL283	1g49	CHEMBL148213	6	-472.44	-8.82	0.43
CHEMBL283	1g49	CHEMBL149431	1000	-476.49	-13.62	0.66
CHEMBL283	1d7x	CHEMBL149977	216	-497.74	-10.18	0.51
CHEMBL283	1g49	CHEMBL149983	216	-471.5	-8.48	0.36
CHEMBL283	1d7x	CHEMBL150027	36	-480.07	-17.33	0.6
CHEMBL283	1d7x	CHEMBL150077	216	-497.13	-14.48	0.62
CHEMBL283	1d7x	CHEMBL150242	6	-479.08	-15.33	0.51
CHEMBL283	1d7x	CHEMBL150342	1000	-495.92	-18.57	0.49
CHEMBL283	2srt	CHEMBL150386	1000	-453.85	-16.34	1.36
CHEMBL283	1d7x	CHEMBL150483	6	-479.31	-14.17	0.39
CHEMBL283	2srt	CHEMBL150628	1000	-457.27	-11.25	1.17
CHEMBL283	1d7x	CHEMBL150655	6	-492.27	-9.17	0.59
CHEMBL283	1d7x	CHEMBL150745	36	-495.99	-11.08	0.35
CHEMBL283	1d7x	CHEMBL151024	216	-496.7	-9.49	0.48
CHEMBL283	1sln	CHEMBL151047	2000	-454.2	-15.25	0.61
CHEMBL283	1d7x	CHEMBL151133	216	-492.23	-19.12	0.74
CHEMBL283	1g49	CHEMBL151235	216	-474.7	-10.35	0.64
CHEMBL283	1d7x	CHEMBL151331	1000	-519.64	-18.08	0.96
CHEMBL283	1d7x	CHEMBL151399	6	-491.78	-8.01	0.45
CHEMBL283	1d7x	CHEMBL151539	36	-495.62	-11.19	0.36
CHEMBL283	1g49	CHEMBL151591	36	-472.54	-9.96	0.48
CHEMBL283	1d7x	CHEMBL151718	6	-486.96	-17.54	0.74
CHEMBL283	2srt	CHEMBL151975	2000	-457.42	-17.32	1.29
CHEMBL283	1hfs	CHEMBL167302	1000	-528.61	-18.49	0.44
CHEMBL283	2srt	CHEMBL167705	12	-452.86	-8.91	0.88
CHEMBL283	1hfs	CHEMBL168150	36	-494.5	-17.12	0.43
CHEMBL283	1g4k	CHEMBL173075	1000	-419.99	-5.27	1.63
CHEMBL283	1g4k	CHEMBL176467	6	-422.27	-6.31	1.59
CHEMBL283	1g4k	CHEMBL176832	1000	-427.72	-10.41	1.42
CHEMBL283	1g4k	CHEMBL177740	1000	-426.08	-17.86	1.12
CHEMBL283	1d5j	CHEMBL206815	216	-410.46	-17.95	1.09
CHEMBL283	1bm6	CHEMBL2093894	6	-424.41	-15.55	1.86
CHEMBL283	2srt	CHEMBL2370817	6	-387.73	-17.88	0.93
CHEMBL283	2srt	CHEMBL2370819	1000	-402.99	-19.28	0.75
CHEMBL283	2srt	CHEMBL2370822	72	-391.2	-15.76	2.0
CHEMBL283	2srt	CHEMBL2370824	6	-385.85	-17.51	0.94
CHEMBL283	1biw	CHEMBL23725	1000	-417.1	-5.78	1.18
CHEMBL283	1sln	CHEMBL249449	216	-442.0	-16.4	1.14
CHEMBL283	3usn	CHEMBL249847	6	-393.1	-5.54	0.55
CHEMBL283	2srt	CHEMBL251481	6	-452.94	-8.26	1.1
CHEMBL283	1sln	CHEMBL251482	36	-443.6	-18.59	1.14
CHEMBL283	3usn	CHEMBL264053	36	-382.11	-5.53	0.99
